g0;Alpha;Beta;Gamma;percent;Zustand
0;0.98;0.84;0.08;34.15;0
0;0.98;0.84;0.09;19.51;0
0;0.98;0.84;0.1;2.44;0
0;0.98;0.84;0.11;0.0;0
0;0.98;0.84;0.12;0.0;0
0;0.98;0.84;0.13;0.0;0
0;0.98;0.84;0.14;0.0;0
0;0.98;0.85;0.0;53.66;0
0;0.98;0.85;0.01;51.22;0
0;0.98;0.85;0.02;48.78;0
0;0.98;0.85;0.03;48.78;0
0;0.98;0.85;0.04;46.34;0
0;0.98;0.85;0.05;43.9;0
0;0.98;0.85;0.06;39.02;0
0;0.98;0.85;0.07;36.59;0
0;0.98;0.85;0.08;24.39;0
0;0.98;0.85;0.09;2.44;0
0;0.98;0.85;0.1;0.0;0
0;0.98;0.85;0.11;0.0;0
0;0.98;0.85;0.12;0.0;0
0;0.98;0.85;0.13;0.0;0
0;0.98;0.86;0.0;51.22;0
0;0.98;0.86;0.01;48.78;0
0;0.98;0.86;0.02;48.78;0
0;0.98;0.86;0.03;46.34;0
0;0.98;0.86;0.04;43.9;0
0;0.98;0.86;0.05;41.46;0
0;0.98;0.86;0.06;36.59;0
0;0.98;0.86;0.07;29.27;0
0;0.98;0.86;0.08;2.44;0
0;0.98;0.86;0.09;0.0;0
0;0.98;0.86;0.1;0.0;0
0;0.98;0.86;0.11;0.0;0
0;0.98;0.86;0.12;0.0;0
0;0.98;0.87;0.0;51.22;0
0;0.98;0.87;0.01;48.78;0
0;0.98;0.87;0.02;46.34;0
0;0.98;0.87;0.03;43.9;0
0;0.98;0.87;0.04;41.46;0
0;0.98;0.87;0.05;14.63;0
0;0.98;0.87;0.06;26.83;0
0;0.98;0.87;0.07;7.32;0
0;0.98;0.87;0.08;2.44;0
0;0.98;0.87;0.09;0.0;0
0;0.98;0.87;0.1;0.0;0
0;0.98;0.87;0.11;0.0;0
0;0.98;0.88;0.0;48.78;0
0;0.98;0.88;0.01;46.34;0
0;0.98;0.88;0.02;43.9;0
0;0.98;0.88;0.03;41.46;0
0;0.98;0.88;0.04;34.15;0
0;0.98;0.88;0.05;29.27;0
0;0.98;0.88;0.06;4.88;0
0;0.98;0.88;0.07;2.44;0
0;0.98;0.88;0.08;0.0;0
0;0.98;0.88;0.09;0.0;0
0;0.98;0.88;0.1;0.0;0
0;0.98;0.89;0.0;46.34;0
0;0.98;0.89;0.01;43.9;0
0;0.98;0.89;0.02;41.46;0
0;0.98;0.89;0.03;39.02;0
0;0.98;0.89;0.04;2.44;0
0;0.98;0.89;0.05;9.76;0
0;0.98;0.89;0.06;2.44;0
0;0.98;0.89;0.07;0.0;0
0;0.98;0.89;0.08;0.0;0
0;0.98;0.89;0.09;0.0;0
0;0.98;0.9;0.0;43.9;0
0;0.98;0.9;0.01;41.46;0
0;0.98;0.9;0.02;39.02;0
0;0.98;0.9;0.03;36.59;0
0;0.98;0.9;0.04;12.2;0
0;0.98;0.9;0.05;9.76;0
0;0.98;0.9;0.06;0.0;0
0;0.98;0.9;0.07;0.0;0
0;0.98;0.9;0.08;0.0;0
0;0.98;0.91;0.0;41.46;0
0;0.98;0.91;0.01;39.02;0
0;0.98;0.91;0.02;36.59;0
0;0.98;0.91;0.03;12.2;0
0;0.98;0.91;0.04;0.0;0
0;0.98;0.91;0.05;0.0;0
0;0.98;0.91;0.06;0.0;0
0;0.98;0.91;0.07;0.0;0
0;0.98;0.92;0.0;41.46;0
0;0.98;0.92;0.01;36.59;0
0;0.98;0.92;0.02;26.83;0
0;0.98;0.92;0.03;4.88;0
0;0.98;0.92;0.04;0.0;0
0;0.98;0.92;0.05;0.0;0
0;0.98;0.92;0.06;0.0;0
0;0.98;0.93;0.0;36.59;0
0;0.98;0.93;0.01;14.63;0
0;0.98;0.93;0.02;9.76;0
0;0.98;0.93;0.03;0.0;0
0;0.98;0.93;0.04;0.0;0
0;0.98;0.94;0.0;14.63;0
0;0.98;0.94;0.01;4.88;0
0;0.98;0.94;0.02;7.32;0
0;0.98;0.94;0.03;0.0;0
0;0.98;0.95;0.0;17.07;0
0;0.98;0.95;0.01;9.76;0
0;0.98;0.95;0.02;0.0;0
0;0.98;0.96;0.0;0.0;0
0;0.98;0.96;0.01;0.0;0
0;0.98;0.96;0.02;0.0;0
0;0.98;0.97;0.0;0.0;0
0;0.98;0.97;0.01;0.0;0
0;0.98;0.98;0.0;0.0;0
0;0.99;0.0;0.0;97.56;0
0;0.99;0.01;0.0;97.56;0
0;0.99;0.01;0.01;97.56;0
0;0.99;0.02;0.0;97.56;0
0;0.99;0.02;0.01;97.56;0
0;0.99;0.02;0.02;97.56;0
0;0.99;0.03;0.0;97.56;0
0;0.99;0.03;0.01;97.56;0
0;0.99;0.03;0.02;97.56;0
0;0.99;0.03;0.03;97.56;0
0;0.99;0.04;0.0;97.56;0
0;0.99;0.04;0.01;97.56;0
0;0.99;0.04;0.02;97.56;0
0;0.99;0.04;0.03;97.56;0
0;0.99;0.04;0.04;97.56;0
0;0.99;0.05;0.0;97.56;0
0;0.99;0.05;0.01;97.56;0
0;0.99;0.05;0.02;97.56;0
0;0.99;0.05;0.03;97.56;0
0;0.99;0.05;0.04;97.56;0
0;0.99;0.05;0.05;97.56;0
0;0.99;0.06;0.0;97.56;0
0;0.99;0.06;0.01;97.56;0
0;0.99;0.06;0.02;97.56;0
0;0.99;0.06;0.03;97.56;0
0;0.99;0.06;0.04;97.56;0
0;0.99;0.06;0.05;97.56;0
0;0.99;0.06;0.06;97.56;0
0;0.99;0.07;0.0;97.56;0
0;0.99;0.07;0.01;97.56;0
0;0.99;0.07;0.02;97.56;0
0;0.99;0.07;0.03;97.56;0
0;0.99;0.07;0.04;97.56;0
0;0.99;0.07;0.05;97.56;0
0;0.99;0.07;0.06;97.56;0
0;0.99;0.07;0.07;97.56;0
0;0.99;0.08;0.0;97.56;0
0;0.99;0.08;0.01;97.56;0
0;0.99;0.08;0.02;97.56;0
0;0.99;0.08;0.03;97.56;0
0;0.99;0.08;0.04;97.56;0
0;0.99;0.08;0.05;97.56;0
0;0.99;0.08;0.06;97.56;0
0;0.99;0.08;0.07;97.56;0
0;0.99;0.08;0.08;97.56;0
0;0.99;0.09;0.0;97.56;0
0;0.99;0.09;0.01;97.56;0
0;0.99;0.09;0.02;97.56;0
0;0.99;0.09;0.03;97.56;0
0;0.99;0.09;0.04;97.56;0
0;0.99;0.09;0.05;97.56;0
0;0.99;0.09;0.06;97.56;0
0;0.99;0.09;0.07;97.56;0
0;0.99;0.09;0.08;97.56;0
0;0.99;0.09;0.09;97.56;0
0;0.99;0.1;0.0;97.56;0
0;0.99;0.1;0.01;97.56;0
0;0.99;0.1;0.02;97.56;0
0;0.99;0.1;0.03;97.56;0
0;0.99;0.1;0.04;97.56;0
0;0.99;0.1;0.05;97.56;0
0;0.99;0.1;0.06;97.56;0
0;0.99;0.1;0.07;97.56;0
0;0.99;0.1;0.08;97.56;0
0;0.99;0.1;0.09;97.56;0
0;0.99;0.1;0.1;97.56;0
0;0.99;0.11;0.0;97.56;0
0;0.99;0.11;0.01;97.56;0
0;0.99;0.11;0.02;97.56;0
0;0.99;0.11;0.03;97.56;0
0;0.99;0.11;0.04;97.56;0
0;0.99;0.11;0.05;97.56;0
0;0.99;0.11;0.06;97.56;0
0;0.99;0.11;0.07;97.56;0
0;0.99;0.11;0.08;97.56;0
0;0.99;0.11;0.09;97.56;0
0;0.99;0.11;0.1;97.56;0
0;0.99;0.11;0.11;97.56;0
0;0.99;0.12;0.0;97.56;0
0;0.99;0.12;0.01;97.56;0
0;0.99;0.12;0.02;97.56;0
0;0.99;0.12;0.03;97.56;0
0;0.99;0.12;0.04;97.56;0
0;0.99;0.12;0.05;97.56;0
0;0.99;0.12;0.06;97.56;0
0;0.99;0.12;0.07;97.56;0
0;0.99;0.12;0.08;97.56;0
0;0.99;0.12;0.09;97.56;0
0;0.99;0.12;0.1;97.56;0
0;0.99;0.12;0.11;97.56;0
0;0.99;0.12;0.12;97.56;0
0;0.99;0.13;0.0;97.56;0
0;0.99;0.13;0.01;97.56;0
0;0.99;0.13;0.02;97.56;0
0;0.99;0.13;0.03;97.56;0
0;0.99;0.13;0.04;97.56;0
0;0.99;0.13;0.05;97.56;0
0;0.99;0.13;0.06;97.56;0
0;0.99;0.13;0.07;97.56;0
0;0.99;0.13;0.08;97.56;0
0;0.99;0.13;0.09;97.56;0
0;0.99;0.13;0.1;97.56;0
0;0.99;0.13;0.11;97.56;0
0;0.99;0.13;0.12;97.56;0
0;0.99;0.13;0.13;97.56;0
0;0.99;0.14;0.0;97.56;0
0;0.99;0.14;0.01;97.56;0
0;0.99;0.14;0.02;97.56;0
0;0.99;0.14;0.03;97.56;0
0;0.99;0.14;0.04;97.56;0
0;0.99;0.14;0.05;97.56;0
0;0.99;0.14;0.06;97.56;0
0;0.99;0.14;0.07;97.56;0
0;0.99;0.14;0.08;97.56;0
0;0.99;0.14;0.09;97.56;0
0;0.99;0.14;0.1;97.56;0
0;0.99;0.14;0.11;97.56;0
0;0.99;0.14;0.12;97.56;0
0;0.99;0.14;0.13;97.56;0
0;0.99;0.14;0.14;97.56;0
0;0.99;0.15;0.0;97.56;0
0;0.99;0.15;0.01;97.56;0
0;0.99;0.15;0.02;97.56;0
0;0.99;0.15;0.03;97.56;0
0;0.99;0.15;0.04;97.56;0
0;0.99;0.15;0.05;97.56;0
0;0.99;0.15;0.06;97.56;0
0;0.99;0.15;0.07;97.56;0
0;0.99;0.15;0.08;97.56;0
0;0.99;0.15;0.09;97.56;0
0;0.99;0.15;0.1;97.56;0
0;0.99;0.15;0.11;97.56;0
0;0.99;0.15;0.12;97.56;0
0;0.99;0.15;0.13;97.56;0
0;0.99;0.15;0.14;97.56;0
0;0.99;0.15;0.15;97.56;0
0;0.99;0.16;0.0;97.56;0
0;0.99;0.16;0.01;97.56;0
0;0.99;0.16;0.02;97.56;0
0;0.99;0.16;0.03;97.56;0
0;0.99;0.16;0.04;97.56;0
0;0.99;0.16;0.05;97.56;0
0;0.99;0.16;0.06;97.56;0
0;0.99;0.16;0.07;97.56;0
0;0.99;0.16;0.08;97.56;0
0;0.99;0.16;0.09;97.56;0
0;0.99;0.16;0.1;97.56;0
0;0.99;0.16;0.11;97.56;0
0;0.99;0.16;0.12;97.56;0
0;0.99;0.16;0.13;97.56;0
0;0.99;0.16;0.14;97.56;0
0;0.99;0.16;0.15;97.56;0
0;0.99;0.16;0.16;97.56;0
0;0.99;0.17;0.0;97.56;0
0;0.99;0.17;0.01;97.56;0
0;0.99;0.17;0.02;97.56;0
0;0.99;0.17;0.03;97.56;0
0;0.99;0.17;0.04;97.56;0
0;0.99;0.17;0.05;97.56;0
0;0.99;0.17;0.06;97.56;0
0;0.99;0.17;0.07;97.56;0
0;0.99;0.17;0.08;97.56;0
0;0.99;0.17;0.09;97.56;0
0;0.99;0.17;0.1;97.56;0
0;0.99;0.17;0.11;97.56;0
0;0.99;0.17;0.12;97.56;0
0;0.99;0.17;0.13;97.56;0
0;0.99;0.17;0.14;97.56;0
0;0.99;0.17;0.15;97.56;0
0;0.99;0.17;0.16;97.56;0
0;0.99;0.17;0.17;97.56;0
0;0.99;0.18;0.0;97.56;0
0;0.99;0.18;0.01;97.56;0
0;0.99;0.18;0.02;97.56;0
0;0.99;0.18;0.03;97.56;0
0;0.99;0.18;0.04;97.56;0
0;0.99;0.18;0.05;97.56;0
0;0.99;0.18;0.06;97.56;0
0;0.99;0.18;0.07;97.56;0
0;0.99;0.18;0.08;97.56;0
0;0.99;0.18;0.09;97.56;0
0;0.99;0.18;0.1;97.56;0
0;0.99;0.18;0.11;97.56;0
0;0.99;0.18;0.12;97.56;0
0;0.99;0.18;0.13;97.56;0
0;0.99;0.18;0.14;97.56;0
0;0.99;0.18;0.15;97.56;0
0;0.99;0.18;0.16;95.12;0
0;0.99;0.18;0.17;95.12;0
0;0.99;0.18;0.18;95.12;0
0;0.99;0.19;0.0;97.56;0
0;0.99;0.19;0.01;97.56;0
0;0.99;0.19;0.02;97.56;0
0;0.99;0.19;0.03;97.56;0
0;0.99;0.19;0.04;97.56;0
0;0.99;0.19;0.05;97.56;0
0;0.99;0.19;0.06;97.56;0
0;0.99;0.19;0.07;97.56;0
0;0.99;0.19;0.08;97.56;0
0;0.99;0.19;0.09;97.56;0
0;0.99;0.19;0.1;97.56;0
0;0.99;0.19;0.11;97.56;0
0;0.99;0.19;0.12;97.56;0
0;0.99;0.19;0.13;97.56;0
0;0.99;0.19;0.14;95.12;0
0;0.99;0.19;0.15;95.12;0
0;0.99;0.19;0.16;95.12;0
0;0.99;0.19;0.17;95.12;0
0;0.99;0.19;0.18;95.12;0
0;0.99;0.19;0.19;95.12;0
0;0.99;0.2;0.0;97.56;0
0;0.99;0.2;0.01;97.56;0
0;0.99;0.2;0.02;97.56;0
0;0.99;0.2;0.03;97.56;0
0;0.99;0.2;0.04;97.56;0
0;0.99;0.2;0.05;97.56;0
0;0.99;0.2;0.06;97.56;0
0;0.99;0.2;0.07;97.56;0
0;0.99;0.2;0.08;97.56;0
0;0.99;0.2;0.09;97.56;0
0;0.99;0.2;0.1;97.56;0
0;0.99;0.2;0.11;97.56;0
0;0.99;0.2;0.12;95.12;0
0;0.99;0.2;0.13;95.12;0
0;0.99;0.2;0.14;95.12;0
0;0.99;0.2;0.15;95.12;0
0;0.99;0.2;0.16;95.12;0
0;0.99;0.2;0.17;95.12;0
0;0.99;0.2;0.18;95.12;0
0;0.99;0.2;0.19;95.12;0
0;0.99;0.2;0.2;95.12;0
0;0.99;0.21;0.0;97.56;0
0;0.99;0.21;0.01;97.56;0
0;0.99;0.21;0.02;97.56;0
0;0.99;0.21;0.03;97.56;0
0;0.99;0.21;0.04;97.56;0
0;0.99;0.21;0.05;97.56;0
0;0.99;0.21;0.06;97.56;0
0;0.99;0.21;0.07;97.56;0
0;0.99;0.21;0.08;97.56;0
0;0.99;0.21;0.09;95.12;0
0;0.99;0.21;0.1;95.12;0
0;0.99;0.21;0.11;95.12;0
0;0.99;0.21;0.12;95.12;0
0;0.99;0.21;0.13;95.12;0
0;0.99;0.21;0.14;95.12;0
0;0.99;0.21;0.15;95.12;0
0;0.99;0.21;0.16;95.12;0
0;0.99;0.21;0.17;95.12;0
0;0.99;0.21;0.18;95.12;0
0;0.99;0.21;0.19;95.12;0
0;0.99;0.21;0.2;95.12;0
0;0.99;0.21;0.21;95.12;0
0;0.99;0.22;0.0;97.56;0
0;0.99;0.22;0.01;97.56;0
0;0.99;0.22;0.02;97.56;0
0;0.99;0.22;0.03;97.56;0
0;0.99;0.22;0.04;97.56;0
0;0.99;0.22;0.05;97.56;0
0;0.99;0.22;0.06;97.56;0
0;0.99;0.22;0.07;95.12;0
0;0.99;0.22;0.08;95.12;0
0;0.99;0.22;0.09;95.12;0
0;0.99;0.22;0.1;95.12;0
0;0.99;0.22;0.11;95.12;0
0;0.99;0.22;0.12;95.12;0
0;0.99;0.22;0.13;95.12;0
0;0.99;0.22;0.14;95.12;0
0;0.99;0.22;0.15;95.12;0
0;0.99;0.22;0.16;95.12;0
0;0.99;0.22;0.17;95.12;0
0;0.99;0.22;0.18;95.12;0
0;0.99;0.22;0.19;95.12;0
0;0.99;0.22;0.2;95.12;0
0;0.99;0.22;0.21;95.12;0
0;0.99;0.22;0.22;95.12;0
0;0.99;0.23;0.0;97.56;0
0;0.99;0.23;0.01;97.56;0
0;0.99;0.23;0.02;97.56;0
0;0.99;0.23;0.03;95.12;0
0;0.99;0.23;0.04;95.12;0
0;0.99;0.23;0.05;95.12;0
0;0.99;0.23;0.06;95.12;0
0;0.99;0.23;0.07;95.12;0
0;0.99;0.23;0.08;95.12;0
0;0.99;0.23;0.09;95.12;0
0;0.99;0.23;0.1;95.12;0
0;0.99;0.23;0.11;95.12;0
0;0.99;0.23;0.12;95.12;0
0;0.99;0.23;0.13;95.12;0
0;0.99;0.23;0.14;95.12;0
0;0.99;0.23;0.15;95.12;0
0;0.99;0.23;0.16;95.12;0
0;0.99;0.23;0.17;95.12;0
0;0.99;0.23;0.18;95.12;0
0;0.99;0.23;0.19;95.12;0
0;0.99;0.23;0.2;95.12;0
0;0.99;0.23;0.21;95.12;0
0;0.99;0.23;0.22;95.12;0
0;0.99;0.23;0.23;95.12;0
0;0.99;0.24;0.0;95.12;0
0;0.99;0.24;0.01;95.12;0
0;0.99;0.24;0.02;95.12;0
0;0.99;0.24;0.03;95.12;0
0;0.99;0.24;0.04;95.12;0
0;0.99;0.24;0.05;95.12;0
0;0.99;0.24;0.06;95.12;0
0;0.99;0.24;0.07;95.12;0
0;0.99;0.24;0.08;95.12;0
0;0.99;0.24;0.09;95.12;0
0;0.99;0.24;0.1;95.12;0
0;0.99;0.24;0.11;95.12;0
0;0.99;0.24;0.12;95.12;0
0;0.99;0.24;0.13;95.12;0
0;0.99;0.24;0.14;95.12;0
0;0.99;0.24;0.15;95.12;0
0;0.99;0.24;0.16;95.12;0
0;0.99;0.24;0.17;95.12;0
0;0.99;0.24;0.18;95.12;0
0;0.99;0.24;0.19;95.12;0
0;0.99;0.24;0.2;95.12;0
0;0.99;0.24;0.21;95.12;0
0;0.99;0.24;0.22;92.68;0
0;0.99;0.24;0.23;92.68;0
0;0.99;0.24;0.24;92.68;0
0;0.99;0.25;0.0;95.12;0
0;0.99;0.25;0.01;95.12;0
0;0.99;0.25;0.02;95.12;0
0;0.99;0.25;0.03;95.12;0
0;0.99;0.25;0.04;95.12;0
0;0.99;0.25;0.05;95.12;0
0;0.99;0.25;0.06;95.12;0
0;0.99;0.25;0.07;95.12;0
0;0.99;0.25;0.08;95.12;0
0;0.99;0.25;0.09;95.12;0
0;0.99;0.25;0.1;95.12;0
0;0.99;0.25;0.11;95.12;0
0;0.99;0.25;0.12;95.12;0
0;0.99;0.25;0.13;95.12;0
0;0.99;0.25;0.14;95.12;0
0;0.99;0.25;0.15;95.12;0
0;0.99;0.25;0.16;95.12;0
0;0.99;0.25;0.17;95.12;0
0;0.99;0.25;0.18;95.12;0
0;0.99;0.25;0.19;95.12;0
0;0.99;0.25;0.2;95.12;0
0;0.99;0.25;0.21;92.68;0
0;0.99;0.25;0.22;92.68;0
0;0.99;0.25;0.23;92.68;0
0;0.99;0.25;0.24;92.68;0
0;0.99;0.25;0.25;92.68;0
0;0.99;0.26;0.0;95.12;0
0;0.99;0.26;0.01;95.12;0
0;0.99;0.26;0.02;95.12;0
0;0.99;0.26;0.03;95.12;0
0;0.99;0.26;0.04;95.12;0
0;0.99;0.26;0.05;95.12;0
0;0.99;0.26;0.06;95.12;0
0;0.99;0.26;0.07;95.12;0
0;0.99;0.26;0.08;95.12;0
0;0.99;0.26;0.09;95.12;0
0;0.99;0.26;0.1;95.12;0
0;0.99;0.26;0.11;95.12;0
0;0.99;0.26;0.12;95.12;0
0;0.99;0.26;0.13;95.12;0
0;0.99;0.26;0.14;95.12;0
0;0.99;0.26;0.15;95.12;0
0;0.99;0.26;0.16;95.12;0
0;0.99;0.26;0.17;95.12;0
0;0.99;0.26;0.18;95.12;0
0;0.99;0.26;0.19;92.68;0
0;0.99;0.26;0.2;92.68;0
0;0.99;0.26;0.21;92.68;0
0;0.99;0.26;0.22;92.68;0
0;0.99;0.26;0.23;92.68;0
0;0.99;0.26;0.24;92.68;0
0;0.99;0.26;0.25;92.68;0
0;0.99;0.26;0.26;90.24;0
0;0.99;0.27;0.0;95.12;0
0;0.99;0.27;0.01;95.12;0
0;0.99;0.27;0.02;95.12;0
0;0.99;0.27;0.03;95.12;0
0;0.99;0.27;0.04;95.12;0
0;0.99;0.27;0.05;95.12;0
0;0.99;0.27;0.06;95.12;0
0;0.99;0.27;0.07;95.12;0
0;0.99;0.27;0.08;95.12;0
0;0.99;0.27;0.09;95.12;0
0;0.99;0.27;0.1;95.12;0
0;0.99;0.27;0.11;95.12;0
0;0.99;0.27;0.12;95.12;0
0;0.99;0.27;0.13;95.12;0
0;0.99;0.27;0.14;95.12;0
0;0.99;0.27;0.15;95.12;0
0;0.99;0.27;0.16;95.12;0
0;0.99;0.27;0.17;95.12;0
0;0.99;0.27;0.18;92.68;0
0;0.99;0.27;0.19;92.68;0
0;0.99;0.27;0.2;92.68;0
0;0.99;0.27;0.21;92.68;0
0;0.99;0.27;0.22;92.68;0
0;0.99;0.27;0.23;92.68;0
0;0.99;0.27;0.24;92.68;0
0;0.99;0.27;0.25;90.24;0
0;0.99;0.27;0.26;90.24;0
0;0.99;0.27;0.27;90.24;0
0;0.99;0.28;0.0;95.12;0
0;0.99;0.28;0.01;95.12;0
0;0.99;0.28;0.02;95.12;0
0;0.99;0.28;0.03;95.12;0
0;0.99;0.28;0.04;95.12;0
0;0.99;0.28;0.05;95.12;0
0;0.99;0.28;0.06;95.12;0
0;0.99;0.28;0.07;95.12;0
0;0.99;0.28;0.08;95.12;0
0;0.99;0.28;0.09;95.12;0
0;0.99;0.28;0.1;95.12;0
0;0.99;0.28;0.11;95.12;0
0;0.99;0.28;0.12;95.12;0
0;0.99;0.28;0.13;95.12;0
0;0.99;0.28;0.14;95.12;0
0;0.99;0.28;0.15;95.12;0
0;0.99;0.28;0.16;92.68;0
0;0.99;0.28;0.17;92.68;0
0;0.99;0.28;0.18;92.68;0
0;0.99;0.28;0.19;92.68;0
0;0.99;0.28;0.2;92.68;0
0;0.99;0.28;0.21;92.68;0
0;0.99;0.28;0.22;92.68;0
0;0.99;0.28;0.23;92.68;0
0;0.99;0.28;0.24;90.24;0
0;0.99;0.28;0.25;90.24;0
0;0.99;0.28;0.26;90.24;0
0;0.99;0.28;0.27;90.24;0
0;0.99;0.28;0.28;87.8;0
0;0.99;0.29;0.0;95.12;0
0;0.99;0.29;0.01;95.12;0
0;0.99;0.29;0.02;95.12;0
0;0.99;0.29;0.03;95.12;0
0;0.99;0.29;0.04;95.12;0
0;0.99;0.29;0.05;95.12;0
0;0.99;0.29;0.06;95.12;0
0;0.99;0.29;0.07;95.12;0
0;0.99;0.29;0.08;95.12;0
0;0.99;0.29;0.09;95.12;0
0;0.99;0.29;0.1;95.12;0
0;0.99;0.29;0.11;95.12;0
0;0.99;0.29;0.12;95.12;0
0;0.99;0.29;0.13;95.12;0
0;0.99;0.29;0.14;92.68;0
0;0.99;0.29;0.15;92.68;0
0;0.99;0.29;0.16;92.68;0
0;0.99;0.29;0.17;92.68;0
0;0.99;0.29;0.18;92.68;0
0;0.99;0.29;0.19;92.68;0
0;0.99;0.29;0.2;92.68;0
0;0.99;0.29;0.21;92.68;0
0;0.99;0.29;0.22;92.68;0
0;0.99;0.29;0.23;90.24;0
0;0.99;0.29;0.24;90.24;0
0;0.99;0.29;0.25;90.24;0
0;0.99;0.29;0.26;90.24;0
0;0.99;0.29;0.27;87.8;0
0;0.99;0.29;0.28;87.8;0
0;0.99;0.29;0.29;85.37;0
0;0.99;0.3;0.0;95.12;0
0;0.99;0.3;0.01;95.12;0
0;0.99;0.3;0.02;95.12;0
0;0.99;0.3;0.03;95.12;0
0;0.99;0.3;0.04;95.12;0
0;0.99;0.3;0.05;95.12;0
0;0.99;0.3;0.06;95.12;0
0;0.99;0.3;0.07;95.12;0
0;0.99;0.3;0.08;95.12;0
0;0.99;0.3;0.09;95.12;0
0;0.99;0.3;0.1;95.12;0
0;0.99;0.3;0.11;95.12;0
0;0.99;0.3;0.12;92.68;0
0;0.99;0.3;0.13;92.68;0
0;0.99;0.3;0.14;92.68;0
0;0.99;0.3;0.15;92.68;0
0;0.99;0.3;0.16;92.68;0
0;0.99;0.3;0.17;92.68;0
0;0.99;0.3;0.18;92.68;0
0;0.99;0.3;0.19;92.68;0
0;0.99;0.3;0.2;92.68;0
0;0.99;0.3;0.21;92.68;0
0;0.99;0.3;0.22;90.24;0
0;0.99;0.3;0.23;90.24;0
0;0.99;0.3;0.24;90.24;0
0;0.99;0.3;0.25;90.24;0
0;0.99;0.3;0.26;87.8;0
0;0.99;0.3;0.27;87.8;0
0;0.99;0.3;0.28;85.37;0
0;0.99;0.3;0.29;82.93;0
0;0.99;0.3;0.3;82.93;0
0;0.99;0.31;0.0;95.12;0
0;0.99;0.31;0.01;95.12;0
0;0.99;0.31;0.02;95.12;0
0;0.99;0.31;0.03;95.12;0
0;0.99;0.31;0.04;95.12;0
0;0.99;0.31;0.05;95.12;0
0;0.99;0.31;0.06;95.12;0
0;0.99;0.31;0.07;95.12;0
0;0.99;0.31;0.08;95.12;0
0;0.99;0.31;0.09;95.12;0
0;0.99;0.31;0.1;92.68;0
0;0.99;0.31;0.11;92.68;0
0;0.99;0.31;0.12;92.68;0
0;0.99;0.31;0.13;92.68;0
0;0.99;0.31;0.14;92.68;0
0;0.99;0.31;0.15;92.68;0
0;0.99;0.31;0.16;92.68;0
0;0.99;0.31;0.17;92.68;0
0;0.99;0.31;0.18;92.68;0
0;0.99;0.31;0.19;92.68;0
0;0.99;0.31;0.2;90.24;0
0;0.99;0.31;0.21;90.24;0
0;0.99;0.31;0.22;90.24;0
0;0.99;0.31;0.23;90.24;0
0;0.99;0.31;0.24;90.24;0
0;0.99;0.31;0.25;87.8;0
0;0.99;0.31;0.26;87.8;0
0;0.99;0.31;0.27;85.37;0
0;0.99;0.31;0.28;85.37;0
0;0.99;0.31;0.29;82.93;0
0;0.99;0.31;0.3;80.49;0
0;0.99;0.31;0.31;78.05;0
0;0.99;0.32;0.0;95.12;0
0;0.99;0.32;0.01;95.12;0
0;0.99;0.32;0.02;95.12;0
0;0.99;0.32;0.03;95.12;0
0;0.99;0.32;0.04;95.12;0
0;0.99;0.32;0.05;95.12;0
0;0.99;0.32;0.06;95.12;0
0;0.99;0.32;0.07;95.12;0
0;0.99;0.32;0.08;92.68;0
0;0.99;0.32;0.09;92.68;0
0;0.99;0.32;0.1;92.68;0
0;0.99;0.32;0.11;92.68;0
0;0.99;0.32;0.12;92.68;0
0;0.99;0.32;0.13;92.68;0
0;0.99;0.32;0.14;92.68;0
0;0.99;0.32;0.15;92.68;0
0;0.99;0.32;0.16;92.68;0
0;0.99;0.32;0.17;92.68;0
0;0.99;0.32;0.18;92.68;0
0;0.99;0.32;0.19;90.24;0
0;0.99;0.32;0.2;90.24;0
0;0.99;0.32;0.21;90.24;0
0;0.99;0.32;0.22;90.24;0
0;0.99;0.32;0.23;90.24;0
0;0.99;0.32;0.24;87.8;0
0;0.99;0.32;0.25;87.8;0
0;0.99;0.32;0.26;85.37;0
0;0.99;0.32;0.27;85.37;0
0;0.99;0.32;0.28;82.93;0
0;0.99;0.32;0.29;80.49;0
0;0.99;0.32;0.3;80.49;0
0;0.99;0.32;0.31;78.05;0
0;0.99;0.32;0.32;75.61;0
0;0.99;0.33;0.0;95.12;0
0;0.99;0.33;0.01;95.12;0
0;0.99;0.33;0.02;95.12;0
0;0.99;0.33;0.03;95.12;0
0;0.99;0.33;0.04;95.12;0
0;0.99;0.33;0.05;95.12;0
0;0.99;0.33;0.06;92.68;0
0;0.99;0.33;0.07;92.68;0
0;0.99;0.33;0.08;92.68;0
0;0.99;0.33;0.09;92.68;0
0;0.99;0.33;0.1;92.68;0
0;0.99;0.33;0.11;92.68;0
0;0.99;0.33;0.12;92.68;0
0;0.99;0.33;0.13;92.68;0
0;0.99;0.33;0.14;92.68;0
0;0.99;0.33;0.15;92.68;0
0;0.99;0.33;0.16;92.68;0
0;0.99;0.33;0.17;92.68;0
0;0.99;0.33;0.18;90.24;0
0;0.99;0.33;0.19;90.24;0
0;0.99;0.33;0.2;90.24;0
0;0.99;0.33;0.21;90.24;0
0;0.99;0.33;0.22;87.8;0
0;0.99;0.33;0.23;87.8;0
0;0.99;0.33;0.24;87.8;0
0;0.99;0.33;0.25;85.37;0
0;0.99;0.33;0.26;85.37;0
0;0.99;0.33;0.27;82.93;0
